feature_id,site_name,original_url,normalized_url,domain,status,resolution_method,local_path,error,review_status,rights_status
LSTA-OLD-TRIPOLI-000043,زنقة البقار‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzejlGgB9fWSPzkv_VHixVIh2FP0rBOO0KRaKBnMq8crdyIo9NgU4nZwohuwcRyK-4ila3ZU9GQLSZZH9gR9vQbFsV5t-TYWlGMcQZWkb-CXQLF-vfUaaGy5lyz904hkVHpPmGIO98H5jBzHaWS6utbi0RPPdeJI_91uSqjFzRZiWo6jXxUBeWfYLJ2ytqEsWMLfXe33HvRDoy99u0vNNCvXotADuYOmV-OJgRe5KGNeh0aS_6aJ27cXp0?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzejlGgB9fWSPzkv_VHixVIh2FP0rBOO0KRaKBnMq8crdyIo9NgU4nZwohuwcRyK-4ila3ZU9GQLSZZH9gR9vQbFsV5t-TYWlGMcQZWkb-CXQLF-vfUaaGy5lyz904hkVHpPmGIO98H5jBzHaWS6utbi0RPPdeJI_91uSqjFzRZiWo6jXxUBeWfYLJ2ytqEsWMLfXe33HvRDoy99u0vNNCvXotADuYOmV-OJgRe5KGNeh0aS_6aJ27cXp0?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000043,زنقة البقار‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx6NHi0r902UaZzB54cfD_HMDBOVGl09pVLe-0zB6nrvEdcugBpLYD4XZ6xcS0shnr-8myvlzkfgzTMC-LPJbqLT2NhSMYgZJ8fHDkBSGRhwreuqxPcYHMeihJOSSk2I4qyy90C8zqbE9lipF1j7R-3R3cbe4X4j1Iz757xGC97dsZCAUQ6LjIsaXjSOGjzfnDGI2RdT0pNiDHdNOVSrXga2xJzI4YBCN5XYQdoYxy3MZ6uPxz4uEhRfLw?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx6NHi0r902UaZzB54cfD_HMDBOVGl09pVLe-0zB6nrvEdcugBpLYD4XZ6xcS0shnr-8myvlzkfgzTMC-LPJbqLT2NhSMYgZJ8fHDkBSGRhwreuqxPcYHMeihJOSSk2I4qyy90C8zqbE9lipF1j7R-3R3cbe4X4j1Iz757xGC97dsZCAUQ6LjIsaXjSOGjzfnDGI2RdT0pNiDHdNOVSrXga2xJzI4YBCN5XYQdoYxy3MZ6uPxz4uEhRfLw?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000043,زنقة البقار‎‎‎‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000044,زنقة القاجيجي‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyCTPkkTRRpPQAYkWbRq6mA8kP5R0EQx11J9QMKB8fvIwkPTlCal-w5ezKWdLslwMslI0R_znWTq_hwuxnk-jNyB9p0L_bh0_ggxHWlWJcWVUkgRHjHz1Z4Lm4YCsrrNPbaI4ceI3dB2I61zVsRgRv_BZ3MCiW89--WKXIBpfv-NrRCkMlWU7IOs8f7JinJtOJ0UnrvjyZEe-zIs77mL5cj2Y-EwKLneFvgmB44Mx0EiF4mYedG-F9uWjQ?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyCTPkkTRRpPQAYkWbRq6mA8kP5R0EQx11J9QMKB8fvIwkPTlCal-w5ezKWdLslwMslI0R_znWTq_hwuxnk-jNyB9p0L_bh0_ggxHWlWJcWVUkgRHjHz1Z4Lm4YCsrrNPbaI4ceI3dB2I61zVsRgRv_BZ3MCiW89--WKXIBpfv-NrRCkMlWU7IOs8f7JinJtOJ0UnrvjyZEe-zIs77mL5cj2Y-EwKLneFvgmB44Mx0EiF4mYedG-F9uWjQ?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000044,زنقة القاجيجي‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gz_mJwkEDptNX9yxiDuQbYJxlXkk7MHc8B3YCUq0gqnvcBPuqdbZAsvupWsX4qRoy5q4kC4GnTaAHj27MQd6DR52fce9iZxh7y5sc5C-CscXqV6RfJRIVz5WYyAOpx5fVAmhGsE_GZJCFMqDMzwpdteVaIM67muey2tmBKAsSPkeIhDObZZ5RppvEcSNSj_x_WSK_QavPqU-_PfLhEm4FyK3NSnXuqP-aZB4v8qumwuWCSzEQgLn1rnyQY?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gz_mJwkEDptNX9yxiDuQbYJxlXkk7MHc8B3YCUq0gqnvcBPuqdbZAsvupWsX4qRoy5q4kC4GnTaAHj27MQd6DR52fce9iZxh7y5sc5C-CscXqV6RfJRIVz5WYyAOpx5fVAmhGsE_GZJCFMqDMzwpdteVaIM67muey2tmBKAsSPkeIhDObZZ5RppvEcSNSj_x_WSK_QavPqU-_PfLhEm4FyK3NSnXuqP-aZB4v8qumwuWCSzEQgLn1rnyQY?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000044,زنقة القاجيجي‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzrN6ZBAWNChgQsrDQXznqPkE3Mahq--Gpk8lfPKQ5s52LFHOsMTmjqKu0ZvecYglCQbIX4tUrDIlT1YiZlFIUzMc6YddQOGHc2dh2q7djuDrnyBPmuGpvu3XxhW-AxdHg5qgXZM5aCc6bz75-jm7BR50yqe_l4ZD9Jhjj54cKuFGff_H7799lYCuEf2wXcTrpyd9Pp-1P92a1Q_sUKIrxfQVKhCVgIU93JgYQVlFNPxH41UKIKl4VTXvU?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzrN6ZBAWNChgQsrDQXznqPkE3Mahq--Gpk8lfPKQ5s52LFHOsMTmjqKu0ZvecYglCQbIX4tUrDIlT1YiZlFIUzMc6YddQOGHc2dh2q7djuDrnyBPmuGpvu3XxhW-AxdHg5qgXZM5aCc6bz75-jm7BR50yqe_l4ZD9Jhjj54cKuFGff_H7799lYCuEf2wXcTrpyd9Pp-1P92a1Q_sUKIrxfQVKhCVgIU93JgYQVlFNPxH41UKIKl4VTXvU?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000044,زنقة القاجيجي‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxiEvw_wDYuaGcBHsc6WVsc6pG2XyxVFQOPcz_AU9p133Hd2lTZkiuFwh_A0Pmqk_FHgyEG7FeorTUTKsBauquqaES6V2fo1jZJF9RmXWO1jU5bqfiUToc4ie4cPnXW3zy2t8wWAV8cnRyYqAuvZw59V5Xc9NoLQE0RgNNE3qyo6tk7Kh4klBNbuqSjqiptkRzIulPSE7FaRFdyp2HBSeqi5RVa0Zdf9PQhNHXBEq0cDibSMx5bycq4lGY?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxiEvw_wDYuaGcBHsc6WVsc6pG2XyxVFQOPcz_AU9p133Hd2lTZkiuFwh_A0Pmqk_FHgyEG7FeorTUTKsBauquqaES6V2fo1jZJF9RmXWO1jU5bqfiUToc4ie4cPnXW3zy2t8wWAV8cnRyYqAuvZw59V5Xc9NoLQE0RgNNE3qyo6tk7Kh4klBNbuqSjqiptkRzIulPSE7FaRFdyp2HBSeqi5RVa0Zdf9PQhNHXBEq0cDibSMx5bycq4lGY?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000044,زنقة القاجيجي‎‎‎‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000045,زنقة الحرير‎‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzlrjhGGSsRjzifjm4C6L3iKPKJS4QAFIBKoI5ffiuemDGRdenFpBETzIuUtwYHkJIKTP3qs4KnVAT9_-D0zgVRiDjT4rVfa-8Dv8VZbcqGx7CPii8glUFGdzI4OFREusubTCEp8fKmkJp0JI9p9reHPsnMj24DmpynzZaxxa6atYOUFPa86Lk4OlQLFU2sCxtuywWTzLvZqrOuBbDs3JMmAH7Ghh3efV2W0Y06UGasjVi2qrZfN_T_PX0?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GzlrjhGGSsRjzifjm4C6L3iKPKJS4QAFIBKoI5ffiuemDGRdenFpBETzIuUtwYHkJIKTP3qs4KnVAT9_-D0zgVRiDjT4rVfa-8Dv8VZbcqGx7CPii8glUFGdzI4OFREusubTCEp8fKmkJp0JI9p9reHPsnMj24DmpynzZaxxa6atYOUFPa86Lk4OlQLFU2sCxtuywWTzLvZqrOuBbDs3JMmAH7Ghh3efV2W0Y06UGasjVi2qrZfN_T_PX0?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000045,زنقة الحرير‎‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GywMOeH6ejGt4nEahHkARd96hFJilakmpgcvsmzeEa9CwLI4WpdT60cGekqljwGjcnkiayMhm5MDbmKSm8L_3n_nsTkk4Y0DWraaDM2o48deKUUC_BfcwJwtbRVJbow0RbvjHZAgq2sYpmvVKSf0Ifn-_wOY6w6lr6sJ3DfxWjENiusrusucHP6sBQCLGB03HptWvLEpGPWMOgdtmvfpg8R-q13afK6M7fTiseAjjYCV01_wNMQ0CzXOJc?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GywMOeH6ejGt4nEahHkARd96hFJilakmpgcvsmzeEa9CwLI4WpdT60cGekqljwGjcnkiayMhm5MDbmKSm8L_3n_nsTkk4Y0DWraaDM2o48deKUUC_BfcwJwtbRVJbow0RbvjHZAgq2sYpmvVKSf0Ifn-_wOY6w6lr6sJ3DfxWjENiusrusucHP6sBQCLGB03HptWvLEpGPWMOgdtmvfpg8R-q13afK6M7fTiseAjjYCV01_wNMQ0CzXOJc?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000045,زنقة الحرير‎‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyrHp7JpFMjCURzs597QaaWZxPaqGj3yF5q1NDpnZfs6v6sGJ-RP35BMHtamWLITI_chqK6ah304sFIeCFODeA43lOfCCQtBkHxHrdWJ6OkN32JNGrKIhbDULSWdiAYAg-izQ5LKlIAkkKo0B4iwcrZTzuRh-Sic8bRDy-c4_5WjkyXzp23DFlYUnPzM56ChFak-Nxy5ij4MAL28KjOKyoJViGoA2X77Ea0QrrIfXMs5jao7wj5TUZ4UXQ?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyrHp7JpFMjCURzs597QaaWZxPaqGj3yF5q1NDpnZfs6v6sGJ-RP35BMHtamWLITI_chqK6ah304sFIeCFODeA43lOfCCQtBkHxHrdWJ6OkN32JNGrKIhbDULSWdiAYAg-izQ5LKlIAkkKo0B4iwcrZTzuRh-Sic8bRDy-c4_5WjkyXzp23DFlYUnPzM56ChFak-Nxy5ij4MAL28KjOKyoJViGoA2X77Ea0QrrIfXMs5jao7wj5TUZ4UXQ?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000045,زنقة الحرير‎‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyaWvrnfeRBhJnonDxoHkc7AaSrE0CLjmuYoJDZKjoUKWq3e64e6fFpxFGf5cuNsxXn-5XEQepTbxemCajdu42ZKyBtAY7S-Ii0Xgf8xBvZBF8SUDCYnR2Q-p1lrKVsmrw7CzJXz1b9er4xdd7jy530t_tZIs8O_1jjmYSIvkCC870TcC92zqM5Dry5hEqghSyvZFIOAOzQdKgJg0mdpI4LJPaERbyKzIl-xWh1fI-CrVjUHzVfAT60JcM?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyaWvrnfeRBhJnonDxoHkc7AaSrE0CLjmuYoJDZKjoUKWq3e64e6fFpxFGf5cuNsxXn-5XEQepTbxemCajdu42ZKyBtAY7S-Ii0Xgf8xBvZBF8SUDCYnR2Q-p1lrKVsmrw7CzJXz1b9er4xdd7jy530t_tZIs8O_1jjmYSIvkCC870TcC92zqM5Dry5hEqghSyvZFIOAOzQdKgJg0mdpI4LJPaERbyKzIl-xWh1fI-CrVjUHzVfAT60JcM?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000045,زنقة الحرير‎‎‎‎‎‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000046,"طريق الخندق 
 ‎",https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000047,زنقة الزلمومية‎‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000048,زنقة البليبك ‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwEUP0JGM0WcvzNKzh_6uV1hZY7w6_rK1rivhYz5-39PND4DqrMN92BnvqkcLkAT7m1AsnMzUt_-lrbXMqVvA795-52UY3sCei74DqbY2euNo5-Hsz-a09gN0tMlJtdXYFXI4JnLP6BBz7hAJcF7R4uD5eh1aPjfI1ZQ-1rF5NRbAuAfSt-wVLfllZfPq0Cd6dveUPkAeGQJ-pegeQDx7_afG8-YAOqzflb3gJzedo5m5-yzDxLGfrcHT4?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GwEUP0JGM0WcvzNKzh_6uV1hZY7w6_rK1rivhYz5-39PND4DqrMN92BnvqkcLkAT7m1AsnMzUt_-lrbXMqVvA795-52UY3sCei74DqbY2euNo5-Hsz-a09gN0tMlJtdXYFXI4JnLP6BBz7hAJcF7R4uD5eh1aPjfI1ZQ-1rF5NRbAuAfSt-wVLfllZfPq0Cd6dveUPkAeGQJ-pegeQDx7_afG8-YAOqzflb3gJzedo5m5-yzDxLGfrcHT4?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000048,زنقة البليبك ‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GySDtharaf7mwsuszLYEMKCQ7NxUWbotmqRUB2qOtHmQrD1AGCFduKbMgCRcHwykzdQfrUA0IT7KsVK49zL5oaYTloCMFHqv93W2mWjrrhSGUP9Fd18a7a59AQeLwWPGvw8ixZmrXfIxzupwquLRYY6U31dhDiW4jwT6NJUgRxEeaFjOQ0BFns5c1lHAxNetCQ-vS7miEMilES-W50yaeovrpiBkeyiXqgd-uyrBlmszOfcDahKSRCGJVw?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GySDtharaf7mwsuszLYEMKCQ7NxUWbotmqRUB2qOtHmQrD1AGCFduKbMgCRcHwykzdQfrUA0IT7KsVK49zL5oaYTloCMFHqv93W2mWjrrhSGUP9Fd18a7a59AQeLwWPGvw8ixZmrXfIxzupwquLRYY6U31dhDiW4jwT6NJUgRxEeaFjOQ0BFns5c1lHAxNetCQ-vS7miEMilES-W50yaeovrpiBkeyiXqgd-uyrBlmszOfcDahKSRCGJVw?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000048,زنقة البليبك ‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gz7WZhBvAcgNwJRXRNmR-qfKL1n9OkZHFjF5RL2hV2W2Auy2I1wCr5rJEDjXv9MwTwdWRQ-Nmp4q3MbKYBsinMaRrWwGnG0GnYszJL720XuyqD4H8FAmmCghRLESIf7luziVmEMzo6E4Ud5OBZdfO4rs8g0JIW1t1_O5XrBsrl6gWrjOevXbA9GI_dU-99WDSB-gBQEg0xsezx9fia_XcfArZJLJz4v-YYephBx37EQeorrkd93F_BBDUY?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gz7WZhBvAcgNwJRXRNmR-qfKL1n9OkZHFjF5RL2hV2W2Auy2I1wCr5rJEDjXv9MwTwdWRQ-Nmp4q3MbKYBsinMaRrWwGnG0GnYszJL720XuyqD4H8FAmmCghRLESIf7luziVmEMzo6E4Ud5OBZdfO4rs8g0JIW1t1_O5XrBsrl6gWrjOevXbA9GI_dU-99WDSB-gBQEg0xsezx9fia_XcfArZJLJz4v-YYephBx37EQeorrkd93F_BBDUY?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000048,زنقة البليبك ‎‎‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GybLUjnNnRvZ7-UI6yns7xx-P60ZQaQKTzR9M15_JljrzAzQJ8yycy_62nIfwxbApSMOOHM9IS_Y6bOHTJRi9jwMpDLqZygj5EvzIF1vI5zgULX4E2f7eSVJHoNecvUysaUVBxampkBU1OtYrqkemtPaIDruBLT8mPb3E_ABVSZsNrplur4S1vA1RWodiXlsrh5FOwLYERz-BJRyrqoAZySsBg1b_wh4aVGaLFSf_CZh41q5oQfDkW4QF0?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GybLUjnNnRvZ7-UI6yns7xx-P60ZQaQKTzR9M15_JljrzAzQJ8yycy_62nIfwxbApSMOOHM9IS_Y6bOHTJRi9jwMpDLqZygj5EvzIF1vI5zgULX4E2f7eSVJHoNecvUysaUVBxampkBU1OtYrqkemtPaIDruBLT8mPb3E_ABVSZsNrplur4S1vA1RWodiXlsrh5FOwLYERz-BJRyrqoAZySsBg1b_wh4aVGaLFSf_CZh41q5oQfDkW4QF0?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000048,زنقة البليبك ‎‎‎‎‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000049,زنقة الاسبان القنصلية الاسبانية‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyP3U9aRihyy-phz_EhOkGkK7WIDhyuvXRWlyK1lnGy4e7jl2EaNlT2nTipTs-rgEqZVyjnk2yLVIPAXaGbeHwlennUAdORZn2461FR1vN3sxh3Eezk19MnnQr7QcZXboxtebCIPjTGd_e2VdbGKpaqEnD0npfnpBqK30YdRxkGYFaoW78MdgoNhYoMlsI0FMDvAobBWpz2ucTDdau2cCJUrtX0vfvs8yyqlknN5QQxg1L0hfIeAndv8LM?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GyP3U9aRihyy-phz_EhOkGkK7WIDhyuvXRWlyK1lnGy4e7jl2EaNlT2nTipTs-rgEqZVyjnk2yLVIPAXaGbeHwlennUAdORZn2461FR1vN3sxh3Eezk19MnnQr7QcZXboxtebCIPjTGd_e2VdbGKpaqEnD0npfnpBqK30YdRxkGYFaoW78MdgoNhYoMlsI0FMDvAobBWpz2ucTDdau2cCJUrtX0vfvs8yyqlknN5QQxg1L0hfIeAndv8LM?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000049,زنقة الاسبان القنصلية الاسبانية‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx-MLo8hdvezjnemqhAHxV99LHOmnG-Xkr_8S1G1JZG_r2gaJX9QWXpAIofu0N-OafyHPrscs1_l9m7-8DG6r4wG43BNgWhdqZFxBzYcmsADyqhMjGyEbY1-lDh1qcI1Cpp2qTMof8TGmREdWIN22d52NvrDoLuL_aVwfknOin9LzXcRkAQyffYFLxDVLXABCahdT6xiJAWa8Ux2VqdADTVx65a7EFWQvMKQu2UdsZaiCo15aJ98GBUiQg?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gx-MLo8hdvezjnemqhAHxV99LHOmnG-Xkr_8S1G1JZG_r2gaJX9QWXpAIofu0N-OafyHPrscs1_l9m7-8DG6r4wG43BNgWhdqZFxBzYcmsADyqhMjGyEbY1-lDh1qcI1Cpp2qTMof8TGmREdWIN22d52NvrDoLuL_aVwfknOin9LzXcRkAQyffYFLxDVLXABCahdT6xiJAWa8Ux2VqdADTVx65a7EFWQvMKQu2UdsZaiCo15aJ98GBUiQg?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000049,زنقة الاسبان القنصلية الاسبانية‎‎‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gw-yTDMZx_ukokMXi9H5gbqH3xv9c1P6KcHiUKq272I3p9ZXRyykU3Y1RvuEFzD9Fk5eMWQii3_0N9oAJXanG2RwVaLufrAP59ne_fp06gO9lgziGfbKQt2mH9WXvB5qWCJ7Y5u-VGD7W52ASUecXf5WJGOYo6ZdleiYgBM_pFPNViDBE3eE84qC9pGFZBoExOmJiAfoU7CWplS4BX8MXrn5-lKgPxUxG0e8HE3GuSq0OszV67uhv4ZK4Y?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_Gw-yTDMZx_ukokMXi9H5gbqH3xv9c1P6KcHiUKq272I3p9ZXRyykU3Y1RvuEFzD9Fk5eMWQii3_0N9oAJXanG2RwVaLufrAP59ne_fp06gO9lgziGfbKQt2mH9WXvB5qWCJ7Y5u-VGD7W52ASUecXf5WJGOYo6ZdleiYgBM_pFPNViDBE3eE84qC9pGFZBoExOmJiAfoU7CWplS4BX8MXrn5-lKgPxUxG0e8HE3GuSq0OszV67uhv4ZK4Y?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000049,زنقة الاسبان القنصلية الاسبانية‎‎‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000050,الساحة الشهداء,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
LSTA-OLD-TRIPOLI-000051,جامع سيدي سالم المشاط‎‎,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxpwWCCCrlTya1ezEV0UzX9BY_BJdQtawmhvr_0VDjWA7RDE10l-YfKqDl2J5jorXexwMq_JPgFi_iuqxEWkumsXChwq61TwMKa5U59cnNekh0FRO7mPT5kltfko0N2EhxdYI5MdioPcRxlPft4n2mPbfaHU_qp1aNpgsonxnxnDfhpCEKwvBMRs6t6TS70TYkpOL5YcA3xdkNtZVwECNv6lDvG7vKmMlSIxYJT-1bkAirmhld4jPYtkeY?authuser=1&fife=s16383,https://mymaps.usercontent.google.com/hostedimage/m/*/3AE5a_GxpwWCCCrlTya1ezEV0UzX9BY_BJdQtawmhvr_0VDjWA7RDE10l-YfKqDl2J5jorXexwMq_JPgFi_iuqxEWkumsXChwq61TwMKa5U59cnNekh0FRO7mPT5kltfko0N2EhxdYI5MdioPcRxlPft4n2mPbfaHU_qp1aNpgsonxnxnDfhpCEKwvBMRs6t6TS70TYkpOL5YcA3xdkNtZVwECNv6lDvG7vKmMlSIxYJT-1bkAirmhld4jPYtkeY?authuser=1&fife=s16383,mymaps.usercontent.google.com,googleusercontent,rights_and_availability_review,,ephemeral Google-hosted URL,pending_review,unknown
LSTA-OLD-TRIPOLI-000051,جامع سيدي سالم المشاط‎‎,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,https://www.gstatic.com/mapspro/images/stock/503-wht-blank_maps.png,gstatic.com,google_maps,replace_with_reviewed_local_asset,,Google Maps asset is not a durable production source,pending_review,unknown
